gene,go
MSTRG.1083.1.p1,GO:0004674
MSTRG.10832.1.p1,GO:0005515
MSTRG.10832.1.p1,GO:0007165
MSTRG.10833.2.p1,GO:0005506
MSTRG.10833.2.p1,GO:0016705
MSTRG.10833.2.p1,GO:0031418
MSTRG.10835.1.p1,GO:0016887
MSTRG.10835.1.p1,GO:0005524
MSTRG.10835.1.p1,GO:0006812
MSTRG.10835.1.p1,GO:0005507
MSTRG.10835.1.p1,GO:0019829
MSTRG.10835.1.p1,GO:0016021
MSTRG.10836.2.p1,GO:0004377
MSTRG.1084.1.p1,GO:0019005
MSTRG.1084.1.p1,GO:0005515
MSTRG.1084.1.p1,GO:0031146
MSTRG.10841.1.p1,GO:0033588
MSTRG.10841.1.p1,GO:0002098
MSTRG.1085.20.p1,GO:0005524
MSTRG.1085.20.p1,GO:0005737
MSTRG.1085.20.p1,GO:0004827
MSTRG.1085.20.p1,GO:0004818
MSTRG.1085.20.p1,GO:0006424
MSTRG.1085.20.p1,GO:0006433
MSTRG.10850.1.p1,GO:0000981
MSTRG.1086.1.p1,GO:0005524
MSTRG.1086.1.p1,GO:0005737
MSTRG.1086.1.p1,GO:0004827
MSTRG.1086.1.p1,GO:0006433
MSTRG.10861.1.p1,GO:0005085
MSTRG.10861.1.p1,GO:0016192
MSTRG.10864.1.p1,GO:0005524
MSTRG.10864.1.p1,GO:0003725
MSTRG.10864.1.p1,GO:0004386
MSTRG.10865.1.p1,GO:0005856
MSTRG.10865.1.p1,GO:0001578
MSTRG.10865.1.p1,GO:0032465
MSTRG.10865.1.p1,GO:0008017
MSTRG.10870.1.p1,GO:0005813
MSTRG.10870.1.p1,GO:0008017
MSTRG.10870.1.p1,GO:0034453
MSTRG.10874.1.p1,GO:0003676
MSTRG.10874.1.p1,GO:0008270
MSTRG.10875.1.p1,GO:0016020
MSTRG.10877.1.p1,GO:0005085
MSTRG.10877.1.p1,GO:0005515
MSTRG.10879.1.p1,GO:0004497
MSTRG.10879.1.p1,GO:0005506
MSTRG.10879.1.p1,GO:0016705
MSTRG.10879.1.p1,GO:0020037
MSTRG.1088.1.p1,GO:0007229
MSTRG.10880.1.p1,GO:0003700
MSTRG.10880.1.p1,GO:0003323
MSTRG.10880.1.p1,GO:0050796
MSTRG.10880.1.p1,GO:0055088
MSTRG.10880.1.p1,GO:0070365
MSTRG.10882.1.p1,GO:0003676
MSTRG.10882.1.p1,GO:0008270
MSTRG.10882.1.p1,GO:0015074
MSTRG.10888.1.p1,GO:0004518
MSTRG.10891.4.p1,GO:0003676
MSTRG.10891.4.p1,GO:0015074
MSTRG.10893.1.p1,GO:0000166
MSTRG.10893.1.p1,GO:0003677
MSTRG.10893.1.p1,GO:0003887
MSTRG.10893.1.p1,GO:0006260
MSTRG.10896.2.p1,GO:0003676
MSTRG.10896.2.p1,GO:0004523
MSTRG.10897.1.p1,GO:0003676
MSTRG.10897.1.p1,GO:0004523
MSTRG.10898.2.p1,GO:0000287
MSTRG.10898.2.p1,GO:0004743
MSTRG.10898.2.p1,GO:0030955
MSTRG.10898.2.p1,GO:0006096
MSTRG.1090.4.p1,GO:0005762
MSTRG.1090.4.p1,GO:0003735
MSTRG.10900.1.p1,GO:0005741
MSTRG.10900.1.p1,GO:0016021
MSTRG.10900.1.p1,GO:0003924
MSTRG.10900.1.p1,GO:0005525
MSTRG.10900.1.p1,GO:0008053
MSTRG.1091.3.p1,GO:0005515
MSTRG.10917.1.p1,GO:0003676
MSTRG.10917.1.p1,GO:0015074
MSTRG.1092.1.p1,GO:0005524
MSTRG.1092.1.p1,GO:0006468
MSTRG.1092.1.p1,GO:0004674
MSTRG.10923.1.p1,GO:0003676
MSTRG.10928.1.p1,GO:0006281
MSTRG.10928.1.p1,GO:0005524
MSTRG.10928.1.p1,GO:0003678
MSTRG.10928.1.p1,GO:0000723
MSTRG.10929.2.p1,GO:0004497
MSTRG.10929.2.p1,GO:0005506
MSTRG.10929.2.p1,GO:0016705
MSTRG.10929.2.p1,GO:0020037
MSTRG.1093.5.p1,GO:0005096
MSTRG.1093.5.p1,GO:0005515
MSTRG.1093.5.p1,GO:0051056
MSTRG.10936.1.p1,GO:0003676
MSTRG.10936.1.p1,GO:0008270
MSTRG.10936.1.p1,GO:0015074
MSTRG.10937.1.p1,GO:0004518
MSTRG.1094.1.p1,GO:0004402
MSTRG.1094.1.p1,GO:0006355
MSTRG.1094.1.p1,GO:0016573
MSTRG.10948.1.p1,GO:0007094
MSTRG.10954.3.p1,GO:0016021
MSTRG.10954.3.p1,GO:0022857
MSTRG.10954.3.p1,GO:0055085
MSTRG.10956.1.p1,GO:0003676
MSTRG.10956.1.p1,GO:0015074
MSTRG.10959.1.p1,GO:0004497
MSTRG.10959.1.p1,GO:0005506
MSTRG.10959.1.p1,GO:0016705
MSTRG.10959.1.p1,GO:0020037
MSTRG.10963.1.p1,GO:0003676
MSTRG.10963.1.p1,GO:0008270
MSTRG.10963.1.p1,GO:0015074
MSTRG.10965.1.p1,GO:0003676
MSTRG.10968.1.p1,GO:0003676
MSTRG.10968.1.p1,GO:0008270
MSTRG.10971.1.p1,GO:0003676
MSTRG.10971.1.p1,GO:0015074
MSTRG.1098.1.p1,GO:0003700
MSTRG.1098.1.p1,GO:0006357
MSTRG.1099.1.p1,GO:0003735
MSTRG.1099.1.p1,GO:0015935
MSTRG.1099.1.p1,GO:0006412
MSTRG.110.3.p1,GO:0005515
MSTRG.110.3.p1,GO:0016301
MSTRG.11006.1.p1,GO:0004497
MSTRG.11006.1.p1,GO:0005506
MSTRG.11006.1.p1,GO:0016705
MSTRG.11006.1.p1,GO:0020037
MSTRG.11009.1.p1,GO:0003676
MSTRG.11009.1.p1,GO:0015074
MSTRG.11018.1.p1,GO:0004518
MSTRG.1102.3.p1,GO:0016020
MSTRG.1102.3.p1,GO:0005515
MSTRG.1102.3.p1,GO:0007155
MSTRG.11020.1.p1,GO:0004518
MSTRG.1103.1.p1,GO:0016020
MSTRG.1103.1.p1,GO:0015018
MSTRG.11030.1.p1,GO:0005634
MSTRG.11030.1.p1,GO:0006915
MSTRG.11036.1.p1,GO:0005643
MSTRG.11036.1.p1,GO:0017056
MSTRG.11036.1.p1,GO:0006913
MSTRG.11037.1.p1,GO:0005515
MSTRG.11039.1.p1,GO:0005777
MSTRG.11040.2.p1,GO:0031011
MSTRG.11042.1.p1,GO:0046907
MSTRG.11043.8.p1,GO:0005524
MSTRG.11043.8.p1,GO:0006468
MSTRG.11043.8.p1,GO:0004674
MSTRG.11044.2.p1,GO:0005515
MSTRG.11048.1.p1,GO:0016020
MSTRG.11048.1.p1,GO:0046928
MSTRG.11048.1.p1,GO:0060291
MSTRG.1105.3.p1,GO:0051015
MSTRG.1105.3.p1,GO:0005524
MSTRG.1105.3.p1,GO:0016459
MSTRG.1105.3.p1,GO:0003774
MSTRG.11050.9.p1,GO:0005515
MSTRG.11053.1.p1,GO:0008237
MSTRG.11055.5.p1,GO:0004553
MSTRG.11055.5.p1,GO:0005975
MSTRG.11057.1.p1,GO:0005643
MSTRG.11057.1.p1,GO:0016973
MSTRG.1106.1.p1,GO:0004672
MSTRG.1106.1.p1,GO:0005524
MSTRG.1106.1.p1,GO:0006468
MSTRG.1106.1.p1,GO:0009190
MSTRG.1106.1.p1,GO:0035556
MSTRG.11060.2.p1,GO:0005789
MSTRG.11060.2.p1,GO:0006506
MSTRG.11061.1.p1,GO:0022857
MSTRG.11061.1.p1,GO:0055085
MSTRG.1107.1.p1,GO:0016020
MSTRG.11078.2.p1,GO:0007165
MSTRG.11078.2.p1,GO:0003785
MSTRG.11081.1.p1,GO:0003824
MSTRG.11082.1.p1,GO:0003676
MSTRG.11082.1.p1,GO:0008270
MSTRG.1109.2.p1,GO:0016829
MSTRG.1109.2.p1,GO:0006520
MSTRG.1110.1.p1,GO:0003743
MSTRG.1110.1.p1,GO:0005852
MSTRG.11102.1.p1,GO:0008250
MSTRG.11102.1.p1,GO:0016021
MSTRG.11105.1.p1,GO:0004104
MSTRG.11107.1.p1,GO:0003676
MSTRG.11107.1.p1,GO:0008270
MSTRG.11107.1.p1,GO:0015074
MSTRG.11108.2.p1,GO:0005509
MSTRG.11108.2.p1,GO:0015171
MSTRG.11108.2.p1,GO:0003333
MSTRG.11108.2.p1,GO:0005743
MSTRG.11111.16.p1,GO:0003676
MSTRG.11111.16.p1,GO:0015074
MSTRG.11117.1.p1,GO:0003676
MSTRG.11117.1.p1,GO:0015074
MSTRG.11119.1.p1,GO:0005515
MSTRG.11119.1.p1,GO:0034058
MSTRG.11119.1.p1,GO:0006623
MSTRG.1112.1.p1,GO:0000166
MSTRG.1112.1.p1,GO:0006281
MSTRG.1112.1.p1,GO:0003677
MSTRG.1112.1.p1,GO:0003887
MSTRG.1112.1.p1,GO:0008270
MSTRG.1112.1.p1,GO:0006260
MSTRG.1112.1.p1,GO:0008622
MSTRG.11122.1.p1,GO:0005634
MSTRG.11122.1.p1,GO:0030915
MSTRG.11122.1.p1,GO:0006281
MSTRG.11123.1.p1,GO:0045261
MSTRG.11123.1.p1,GO:0005524
MSTRG.11123.1.p1,GO:1902600
MSTRG.11123.1.p1,GO:0015986
MSTRG.11123.1.p1,GO:0046933
MSTRG.11127.1.p1,GO:0004831
MSTRG.11127.1.p1,GO:0005524
MSTRG.11127.1.p1,GO:0006437
MSTRG.11127.1.p1,GO:0000049
MSTRG.1113.6.p1,GO:0003700
MSTRG.1113.6.p1,GO:0043565
MSTRG.1113.6.p1,GO:0006357
MSTRG.11130.1.p1,GO:0071013
MSTRG.11130.1.p1,GO:0005515
MSTRG.11130.1.p1,GO:0000398
MSTRG.11136.1.p1,GO:0004252
MSTRG.11136.1.p1,GO:0006508
MSTRG.11140.1.p1,GO:0005634
MSTRG.1115.2.p1,GO:0004521
MSTRG.1116.1.p1,GO:0004521
MSTRG.11161.1.p1,GO:0000166
MSTRG.11161.1.p1,GO:0003677
MSTRG.11161.1.p1,GO:0003887
MSTRG.11161.1.p1,GO:0006260
MSTRG.11162.1.p1,GO:0003676
MSTRG.11162.1.p1,GO:0015074
MSTRG.11163.2.p1,GO:0004497
MSTRG.11163.2.p1,GO:0005506
MSTRG.11163.2.p1,GO:0016705
MSTRG.11163.2.p1,GO:0020037
MSTRG.11167.2.p1,GO:0005525
MSTRG.11168.1.p1,GO:0005737
MSTRG.11168.1.p1,GO:0005085
MSTRG.11168.1.p1,GO:0005515
MSTRG.11169.2.p1,GO:0016491
MSTRG.11171.2.p1,GO:0005524
MSTRG.11171.2.p1,GO:0016887
MSTRG.11175.17.p1,GO:0006464
MSTRG.11177.1.p1,GO:0004518
MSTRG.11179.1.p1,GO:0003676
MSTRG.11179.1.p1,GO:0008270
MSTRG.1118.1.p1,GO:0046872
MSTRG.11184.1.p1,GO:0004843
MSTRG.11184.1.p1,GO:0008270
MSTRG.11184.1.p1,GO:0016579
MSTRG.11185.19.p1,GO:0005515
MSTRG.11186.3.p1,GO:0005975
MSTRG.11186.3.p1,GO:0015929
MSTRG.1119.1.p1,GO:0046872
MSTRG.11190.1.p1,GO:0003676
MSTRG.11190.1.p1,GO:0004190
MSTRG.11190.1.p1,GO:0008270
MSTRG.11190.1.p1,GO:0006508
MSTRG.11190.1.p1,GO:0015074
MSTRG.11192.1.p1,GO:0016614
MSTRG.11192.1.p1,GO:0050660
MSTRG.11196.1.p1,GO:0046872
MSTRG.11198.1.p1,GO:0008270
MSTRG.11199.1.p1,GO:0003777
MSTRG.11199.1.p1,GO:0005524
MSTRG.11199.1.p1,GO:0008017
MSTRG.11199.1.p1,GO:0007018
MSTRG.112.1.p1,GO:0008270
MSTRG.112.1.p1,GO:0008745
MSTRG.112.1.p1,GO:0042834
MSTRG.112.1.p1,GO:0009253
MSTRG.112.1.p1,GO:0045087
MSTRG.1120.4.p1,GO:0016491
MSTRG.1120.4.p1,GO:0050660
MSTRG.11201.1.p1,GO:0004803
MSTRG.11201.1.p1,GO:0006313
MSTRG.11202.1.p1,GO:0003777
MSTRG.11202.1.p1,GO:0005524
MSTRG.11202.1.p1,GO:0008017
MSTRG.11202.1.p1,GO:0007018
MSTRG.1121.1.p1,GO:0005524
MSTRG.1121.1.p1,GO:0003777
MSTRG.1121.1.p1,GO:0007018
MSTRG.1121.1.p1,GO:0008017
MSTRG.11213.1.p1,GO:0005524
MSTRG.11213.1.p1,GO:0004713
MSTRG.11213.1.p1,GO:0006468
MSTRG.11214.12.p1,GO:0016021
MSTRG.11214.12.p1,GO:0022857
MSTRG.11214.12.p1,GO:0055085
MSTRG.11218.1.p1,GO:0005540
MSTRG.1123.1.p1,GO:0005515
MSTRG.1123.1.p1,GO:0034551
MSTRG.11234.3.p1,GO:0003824
MSTRG.1124.1.p1,GO:0006895
MSTRG.11243.1.p1,GO:0005681
MSTRG.11243.1.p1,GO:0000398
MSTRG.11244.1.p1,GO:0003677
MSTRG.11246.8.p1,GO:0003677
MSTRG.11248.1.p1,GO:0035658
MSTRG.11248.1.p1,GO:0016192
MSTRG.11249.1.p1,GO:0001510
MSTRG.11249.1.p1,GO:0003723
MSTRG.11249.1.p1,GO:0006396
MSTRG.11249.1.p1,GO:0008757
MSTRG.11267.1.p1,GO:0008237
MSTRG.11267.1.p1,GO:0008270
MSTRG.11270.1.p1,GO:0008237
MSTRG.11270.1.p1,GO:0008270
MSTRG.11270.1.p1,GO:0006508
MSTRG.11273.1.p1,GO:0005515
MSTRG.11275.2.p1,GO:0005643
MSTRG.1128.1.p1,GO:0008270
MSTRG.1128.1.p1,GO:0005509
MSTRG.1128.1.p1,GO:0006508
MSTRG.1128.1.p1,GO:0004222
MSTRG.11283.1.p1,GO:0016491
MSTRG.11283.1.p1,GO:0016740
MSTRG.11286.1.p1,GO:0003676
MSTRG.11286.1.p1,GO:0004523
MSTRG.1129.1.p1,GO:0070006
MSTRG.1129.1.p1,GO:0006508
MSTRG.11295.1.p1,GO:0005524
MSTRG.11295.1.p1,GO:0006468
MSTRG.11295.1.p1,GO:0004674
MSTRG.11297.1.p1,GO:0016020
MSTRG.11297.1.p1,GO:0004984
MSTRG.11297.1.p1,GO:0005549
MSTRG.11297.1.p1,GO:0007608
MSTRG.1131.1.p1,GO:0000123
MSTRG.1131.1.p1,GO:0016573
MSTRG.11310.10.p1,GO:0045202
MSTRG.11310.10.p1,GO:0005515
MSTRG.11310.10.p1,GO:0050808
MSTRG.11317.2.p1,GO:0004518
MSTRG.11318.13.p1,GO:0003676
MSTRG.11318.13.p1,GO:0008270
MSTRG.11318.13.p1,GO:0015074
MSTRG.11319.1.p1,GO:0003676
MSTRG.11319.1.p1,GO:0015074
MSTRG.11327.1.p1,GO:0004803
MSTRG.11327.1.p1,GO:0006313
MSTRG.1133.1.p1,GO:0046872
MSTRG.11337.1.p1,GO:0005509
MSTRG.11337.1.p1,GO:0005515
MSTRG.11338.1.p1,GO:0005515
MSTRG.11339.1.p1,GO:0005515
MSTRG.1134.1.p1,GO:0030490
MSTRG.11341.1.p1,GO:0005515
MSTRG.11342.10.p1,GO:0004089
MSTRG.11342.10.p1,GO:0008270
MSTRG.11355.1.p1,GO:0003676
MSTRG.11355.1.p1,GO:0004190
MSTRG.11355.1.p1,GO:0006508
MSTRG.11355.1.p1,GO:0015074
MSTRG.11357.1.p1,GO:0003676
MSTRG.11357.1.p1,GO:0008270
MSTRG.11357.1.p1,GO:0015074
MSTRG.1136.4.p1,GO:0004674
MSTRG.1136.4.p1,GO:0000184
MSTRG.1136.4.p1,GO:0016310
MSTRG.11363.1.p1,GO:0005634
MSTRG.11363.1.p1,GO:0006915
MSTRG.1137.3.p1,GO:0005515
MSTRG.1137.3.p1,GO:0000184
MSTRG.1137.3.p1,GO:0016310
MSTRG.1137.3.p1,GO:0004674
MSTRG.11370.1.p1,GO:0003878
MSTRG.11370.1.p1,GO:0006085
MSTRG.11370.1.p1,GO:0006101
MSTRG.11372.1.p1,GO:0005509
MSTRG.11373.1.p1,GO:0003676
MSTRG.11373.1.p1,GO:0015074
MSTRG.11376.1.p1,GO:0006470
MSTRG.11376.1.p1,GO:0008138
MSTRG.11379.1.p1,GO:0005096
MSTRG.11382.1.p1,GO:0008270
MSTRG.11382.1.p1,GO:0061630
MSTRG.11385.4.p1,GO:0008374
MSTRG.11386.2.p1,GO:0005085
MSTRG.11386.2.p1,GO:0005515
MSTRG.11386.2.p1,GO:0007264
MSTRG.11390.4.p1,GO:0030014
MSTRG.11390.4.p1,GO:0005515
MSTRG.11391.1.p1,GO:0004066
MSTRG.11391.1.p1,GO:0006529
MSTRG.11392.1.p1,GO:0005509
MSTRG.11399.7.p1,GO:0005840
MSTRG.11399.7.p1,GO:0003723
MSTRG.11399.7.p1,GO:0003735
MSTRG.11399.7.p1,GO:0006412
MSTRG.114.1.p1,GO:0004733
MSTRG.114.1.p1,GO:0010181
MSTRG.114.1.p1,GO:0008615
MSTRG.11401.4.p1,GO:0004519
MSTRG.11401.4.p1,GO:0005515
MSTRG.11403.1.p1,GO:0005524
MSTRG.11403.1.p1,GO:0008270
MSTRG.11403.1.p1,GO:0004818
MSTRG.11403.1.p1,GO:0006424
MSTRG.11403.1.p1,GO:0000049
MSTRG.11404.2.p1,GO:0003951
MSTRG.11404.2.p1,GO:0005515
MSTRG.11404.2.p1,GO:0004143
MSTRG.11404.2.p1,GO:0007205
MSTRG.11406.1.p1,GO:0003723
MSTRG.11407.1.p1,GO:0031965
MSTRG.11407.1.p1,GO:0003676
MSTRG.11407.1.p1,GO:0017056
MSTRG.11407.1.p1,GO:0006913
MSTRG.11408.1.p1,GO:0005524
MSTRG.11409.1.p1,GO:0005975
MSTRG.11409.1.p1,GO:0030246
MSTRG.11409.1.p1,GO:0016853
MSTRG.11411.2.p1,GO:0004140
MSTRG.11411.2.p1,GO:0005524
MSTRG.11411.2.p1,GO:0015937
MSTRG.11413.1.p1,GO:0003676
MSTRG.11413.1.p1,GO:0015074
MSTRG.11430.4.p1,GO:0004803
MSTRG.11430.4.p1,GO:0006313
MSTRG.11432.2.p1,GO:0016021
MSTRG.11432.2.p1,GO:0004252
MSTRG.11438.1.p1,GO:0005515
MSTRG.11442.1.p1,GO:0004518
MSTRG.1145.1.p1,GO:0005634
MSTRG.1145.1.p1,GO:0003677
MSTRG.1145.1.p1,GO:0003682
MSTRG.1145.1.p1,GO:0005515
MSTRG.1145.1.p1,GO:0018024
MSTRG.11451.1.p1,GO:0004518
MSTRG.11455.1.p1,GO:0004518
MSTRG.11456.1.p1,GO:0005839
MSTRG.11456.1.p1,GO:0004298
MSTRG.11456.1.p1,GO:0051603
MSTRG.1146.1.p1,GO:0005515
MSTRG.11462.1.p1,GO:0003676
MSTRG.11464.2.p1,GO:0004518
MSTRG.11466.1.p1,GO:0004518
MSTRG.11467.2.p1,GO:0004803
MSTRG.11467.2.p1,GO:0006313
MSTRG.11468.6.p1,GO:0000166
MSTRG.11468.6.p1,GO:0006384
MSTRG.11468.6.p1,GO:0005666
MSTRG.11469.3.p1,GO:0003743
MSTRG.11469.3.p1,GO:0006413
MSTRG.11470.2.p1,GO:0005515
MSTRG.11470.2.p1,GO:0006996
MSTRG.11471.1.p1,GO:0008168
MSTRG.11472.1.p1,GO:0005319
MSTRG.11472.1.p1,GO:0006869
MSTRG.11474.1.p1,GO:0004518
MSTRG.1149.10.p1,GO:0005515
MSTRG.1149.10.p1,GO:0005524
MSTRG.1149.10.p1,GO:0016887
MSTRG.115.2.p1,GO:0003924
MSTRG.115.2.p1,GO:0005525
MSTRG.1150.1.p1,GO:0005515
MSTRG.11502.1.p1,GO:0003676
MSTRG.11502.1.p1,GO:0008270
MSTRG.11502.1.p1,GO:0015074
MSTRG.11502.2.p1,GO:0003676
MSTRG.11502.2.p1,GO:0008270
MSTRG.11502.2.p1,GO:0015074
MSTRG.11503.1.p1,GO:0003676
MSTRG.11503.1.p1,GO:0008270
MSTRG.11503.1.p1,GO:0015074
MSTRG.11512.1.p1,GO:0003824
MSTRG.11514.1.p1,GO:0046983
MSTRG.1152.1.p1,GO:0005634
MSTRG.1152.1.p1,GO:0008270
MSTRG.1152.1.p1,GO:0006355
MSTRG.11532.1.p1,GO:0003824
MSTRG.11534.1.p1,GO:0005515
MSTRG.11534.1.p1,GO:0006886
MSTRG.11537.1.p1,GO:0046982
MSTRG.11538.1.p1,GO:0005515
MSTRG.1154.2.p1,GO:0015377
MSTRG.1154.2.p1,GO:0006811
MSTRG.1154.2.p1,GO:0055085
MSTRG.1154.2.p1,GO:0016021
MSTRG.11546.1.p1,GO:0003824
MSTRG.11554.1.p1,GO:1990071
MSTRG.11554.1.p1,GO:0048193
MSTRG.11556.1.p1,GO:0016787
MSTRG.11557.2.p1,GO:0000287
MSTRG.11557.2.p1,GO:0004749
MSTRG.11557.2.p1,GO:0009165
MSTRG.11558.1.p1,GO:0005515
MSTRG.11559.1.p1,GO:0005634
MSTRG.11559.1.p1,GO:0004842
MSTRG.11559.1.p1,GO:0005515
MSTRG.11559.1.p1,GO:0016567
MSTRG.11559.1.p1,GO:0036297
MSTRG.11567.10.p1,GO:0004497
MSTRG.11567.10.p1,GO:0005506
MSTRG.11567.10.p1,GO:0016705
MSTRG.11567.10.p1,GO:0020037
MSTRG.1157.1.p1,GO:0005515
MSTRG.11570.4.p1,GO:0005815
MSTRG.11570.4.p1,GO:0034453
MSTRG.11572.2.p1,GO:0003723
MSTRG.11573.1.p1,GO:0004252
MSTRG.11573.1.p1,GO:0006508
MSTRG.11576.1.p1,GO:0044237
MSTRG.11577.1.p1,GO:0018108
MSTRG.11577.1.p1,GO:0005524
MSTRG.11577.1.p1,GO:0004713
MSTRG.11579.1.p1,GO:0005737
MSTRG.11579.1.p1,GO:0005515
MSTRG.11579.1.p1,GO:0006886
MSTRG.11579.1.p1,GO:0007033
MSTRG.1158.1.p1,GO:0016787
MSTRG.1158.1.p1,GO:0009166
MSTRG.11581.1.p1,GO:0005515
MSTRG.11582.1.p1,GO:0005634
MSTRG.11582.1.p1,GO:0008270
MSTRG.11583.1.p1,GO:0004020
MSTRG.11583.1.p1,GO:0004781
MSTRG.11583.1.p1,GO:0005524
MSTRG.11583.1.p1,GO:0000103
MSTRG.11585.4.p1,GO:0016021
MSTRG.11586.1.p1,GO:0004518
MSTRG.11588.1.p1,GO:0030431
MSTRG.11588.1.p1,GO:0032222
MSTRG.11588.1.p1,GO:1903818
MSTRG.11592.1.p1,GO:0004518
MSTRG.11595.4.p1,GO:0003676
MSTRG.1160.1.p1,GO:0016787
MSTRG.1160.1.p1,GO:0009166
MSTRG.11608.1.p1,GO:0046983
MSTRG.11615.1.p1,GO:0003924
MSTRG.11615.1.p1,GO:0005525
MSTRG.11617.1.p1,GO:0005634
MSTRG.11617.1.p1,GO:0008270
MSTRG.1162.4.p1,GO:0005085
MSTRG.1162.4.p1,GO:0032012
MSTRG.11623.1.p1,GO:1990071
MSTRG.11623.1.p1,GO:0048193
MSTRG.11627.1.p1,GO:0006388
MSTRG.11627.1.p1,GO:0003972
MSTRG.11627.1.p1,GO:0072669
MSTRG.11630.1.p1,GO:0005747
MSTRG.11631.1.p1,GO:0004672
MSTRG.11631.1.p1,GO:0005524
MSTRG.11631.1.p1,GO:0006468
MSTRG.11631.1.p1,GO:0009190
MSTRG.11631.1.p1,GO:0035556
MSTRG.11637.2.p1,GO:0005634
MSTRG.11637.2.p1,GO:0003700
MSTRG.11637.2.p1,GO:0045893
MSTRG.11638.1.p1,GO:0005634
MSTRG.11638.1.p1,GO:0003700
MSTRG.11638.1.p1,GO:0045893
MSTRG.11646.1.p1,GO:0003677
MSTRG.11647.2.p1,GO:0004735
MSTRG.11647.2.p1,GO:0006561
MSTRG.11648.1.p1,GO:0005681
MSTRG.11648.1.p1,GO:0008380
MSTRG.1165.1.p1,GO:0005634
MSTRG.1165.1.p1,GO:0003677
MSTRG.1165.1.p1,GO:0003700
MSTRG.1165.1.p1,GO:0005524
MSTRG.1165.1.p1,GO:0006355
MSTRG.11650.1.p1,GO:0006508
MSTRG.11650.1.p1,GO:0004197
MSTRG.11655.1.p1,GO:0061630
MSTRG.11655.1.p1,GO:0005515
MSTRG.11655.1.p1,GO:0000209
MSTRG.11656.1.p1,GO:0016021
MSTRG.11656.1.p1,GO:0022857
MSTRG.11656.1.p1,GO:0055085
MSTRG.11659.6.p1,GO:0005515
MSTRG.11659.6.p1,GO:0008270
MSTRG.1166.1.p1,GO:0005634
MSTRG.1166.1.p1,GO:0003677
MSTRG.1166.1.p1,GO:0003700
MSTRG.1166.1.p1,GO:0005524
MSTRG.1166.1.p1,GO:0006355
MSTRG.11660.1.p1,GO:0004930
MSTRG.11660.1.p1,GO:0007186
MSTRG.11660.1.p1,GO:0016021
MSTRG.11660.1.p1,GO:0007166
MSTRG.11663.2.p1,GO:0008237
MSTRG.11663.2.p1,GO:0008270
MSTRG.11663.2.p1,GO:0006508
MSTRG.11664.1.p1,GO:0016021
MSTRG.11664.1.p1,GO:0004930
MSTRG.11664.1.p1,GO:0007186
MSTRG.11666.1.p1,GO:0003677
MSTRG.11666.1.p1,GO:0004518
MSTRG.1167.5.p1,GO:0005634
MSTRG.1167.5.p1,GO:0003677
MSTRG.1167.5.p1,GO:0003700
MSTRG.1167.5.p1,GO:0005524
MSTRG.1167.5.p1,GO:0006355
MSTRG.11670.1.p1,GO:0005515
MSTRG.1168.1.p1,GO:0005634
MSTRG.1168.1.p1,GO:0003677
MSTRG.1168.1.p1,GO:0003700
MSTRG.1168.1.p1,GO:0005524
MSTRG.1168.1.p1,GO:0006355
MSTRG.11685.1.p1,GO:0005515
MSTRG.1169.2.p1,GO:0005737
MSTRG.1169.2.p1,GO:0120013
MSTRG.1169.2.p1,GO:0120009
MSTRG.11693.1.p1,GO:0016746
MSTRG.11693.1.p1,GO:0016491
MSTRG.11693.1.p1,GO:0009058
MSTRG.11693.1.p1,GO:0031177
MSTRG.117.10.p1,GO:0005634
MSTRG.117.10.p1,GO:0003677
MSTRG.117.10.p1,GO:0006355
MSTRG.1170.2.p1,GO:0016020
MSTRG.1170.2.p1,GO:0005337
MSTRG.1170.2.p1,GO:1901642
MSTRG.11711.2.p1,GO:0003723
MSTRG.11711.2.p1,GO:0005515
MSTRG.11711.2.p1,GO:0000184
MSTRG.11712.1.p1,GO:0005829
MSTRG.11712.1.p1,GO:0005886
MSTRG.11712.1.p1,GO:0034709
MSTRG.11712.1.p1,GO:0034715
MSTRG.11712.1.p1,GO:0000387
MSTRG.11712.1.p1,GO:0006821
MSTRG.11712.1.p1,GO:0006884
MSTRG.11713.1.p1,GO:0017061
MSTRG.11713.1.p1,GO:0009116
MSTRG.11716.1.p1,GO:0004518
MSTRG.11719.1.p1,GO:0004252
MSTRG.11719.1.p1,GO:0006508
MSTRG.1172.10.p1,GO:0003951
MSTRG.1172.10.p1,GO:0006741
MSTRG.1172.10.p1,GO:0019674
MSTRG.11723.1.p1,GO:0004518
MSTRG.11724.1.p1,GO:0005634
MSTRG.11724.1.p1,GO:0006915
MSTRG.11725.1.p1,GO:0005840
MSTRG.11725.1.p1,GO:0003735
MSTRG.11725.1.p1,GO:0006412
MSTRG.11729.1.p1,GO:0005840
MSTRG.11729.1.p1,GO:0003735
MSTRG.11729.1.p1,GO:0006412
MSTRG.11745.1.p1,GO:0005524
MSTRG.11745.1.p1,GO:0016020
MSTRG.11745.1.p1,GO:0007178
MSTRG.11745.1.p1,GO:0006468
MSTRG.11745.1.p1,GO:0004675
MSTRG.11746.2.p1,GO:0003746
MSTRG.11746.2.p1,GO:0003924
MSTRG.11746.2.p1,GO:0005525
MSTRG.11746.2.p1,GO:0006414
MSTRG.11747.2.p1,GO:0005515
MSTRG.1176.2.p1,GO:0016791
MSTRG.11760.4.p1,GO:0008270
MSTRG.11760.4.p1,GO:0006508
